81.0,81.0,82.0,81.0,80.0,81.0,80.0,79.0,80.0,80.0,79.0,78.0,79.0,79.0,122.68940961940743,122.68940961940743,144.3311540331621,122.68940961940743,114.93708067965285,122.68940961940743,114.93708067965285,147.83602401848833,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,147.83602401848833,147.83602401848833,80.0,81.0,81.0,82.0,82.0,81.0,81.0
81.0,82.0,81.0,80.0,81.0,80.0,79.0,80.0,80.0,79.0,78.0,79.0,79.0,80.0,122.68940961940743,144.3311540331621,122.68940961940743,114.93708067965285,122.68940961940743,114.93708067965285,147.83602401848833,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,147.83602401848833,147.83602401848833,114.93708067965285,81.0,81.0,82.0,82.0,81.0,81.0,81.0
82.0,81.0,80.0,81.0,80.0,79.0,80.0,80.0,79.0,78.0,79.0,79.0,80.0,81.0,144.3311540331621,122.68940961940743,114.93708067965285,122.68940961940743,114.93708067965285,147.83602401848833,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,147.83602401848833,147.83602401848833,114.93708067965285,122.68940961940743,81.0,82.0,82.0,81.0,81.0,81.0,81.0
81.0,80.0,81.0,80.0,79.0,80.0,80.0,79.0,78.0,79.0,79.0,80.0,81.0,81.0,122.68940961940743,114.93708067965285,122.68940961940743,114.93708067965285,147.83602401848833,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,147.83602401848833,147.83602401848833,114.93708067965285,122.68940961940743,122.68940961940743,82.0,82.0,81.0,81.0,81.0,81.0,82.0
80.0,81.0,80.0,79.0,80.0,80.0,79.0,78.0,79.0,79.0,80.0,81.0,81.0,82.0,114.93708067965285,122.68940961940743,114.93708067965285,147.83602401848833,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,147.83602401848833,147.83602401848833,114.93708067965285,122.68940961940743,122.68940961940743,144.3311540331621,82.0,81.0,81.0,81.0,81.0,82.0,83.0
81.0,80.0,79.0,80.0,80.0,79.0,78.0,79.0,79.0,80.0,81.0,81.0,82.0,82.0,122.68940961940743,114.93708067965285,147.83602401848833,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,147.83602401848833,147.83602401848833,114.93708067965285,122.68940961940743,122.68940961940743,144.3311540331621,144.3311540331621,81.0,81.0,81.0,81.0,82.0,83.0,82.0
80.0,79.0,80.0,80.0,79.0,78.0,79.0,79.0,80.0,81.0,81.0,82.0,82.0,81.0,114.93708067965285,147.83602401848833,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,147.83602401848833,147.83602401848833,114.93708067965285,122.68940961940743,122.68940961940743,144.3311540331621,144.3311540331621,122.68940961940743,81.0,81.0,81.0,82.0,83.0,82.0,82.0
79.0,80.0,80.0,79.0,78.0,79.0,79.0,80.0,81.0,81.0,82.0,82.0,81.0,81.0,147.83602401848833,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,147.83602401848833,147.83602401848833,114.93708067965285,122.68940961940743,122.68940961940743,144.3311540331621,144.3311540331621,122.68940961940743,122.68940961940743,81.0,81.0,82.0,83.0,82.0,82.0,82.0
80.0,80.0,79.0,78.0,79.0,79.0,80.0,81.0,81.0,82.0,82.0,81.0,81.0,81.0,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,147.83602401848833,147.83602401848833,114.93708067965285,122.68940961940743,122.68940961940743,144.3311540331621,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,81.0,82.0,83.0,82.0,82.0,82.0,82.0
80.0,79.0,78.0,79.0,79.0,80.0,81.0,81.0,82.0,82.0,81.0,81.0,81.0,81.0,114.93708067965285,147.83602401848833,100.51420740610749,147.83602401848833,147.83602401848833,114.93708067965285,122.68940961940743,122.68940961940743,144.3311540331621,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,122.68940961940743,82.0,83.0,82.0,82.0,82.0,82.0,82.0
79.0,78.0,79.0,79.0,80.0,81.0,81.0,82.0,82.0,81.0,81.0,81.0,81.0,82.0,147.83602401848833,100.51420740610749,147.83602401848833,147.83602401848833,114.93708067965285,122.68940961940743,122.68940961940743,144.3311540331621,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,122.68940961940743,144.3311540331621,83.0,82.0,82.0,82.0,82.0,82.0,81.0
78.0,79.0,79.0,80.0,81.0,81.0,82.0,82.0,81.0,81.0,81.0,81.0,82.0,83.0,100.51420740610749,147.83602401848833,147.83602401848833,114.93708067965285,122.68940961940743,122.68940961940743,144.3311540331621,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,122.68940961940743,144.3311540331621,181.86833739499048,82.0,82.0,82.0,82.0,82.0,81.0,80.0
79.0,79.0,80.0,81.0,81.0,82.0,82.0,81.0,81.0,81.0,81.0,82.0,83.0,82.0,147.83602401848833,147.83602401848833,114.93708067965285,122.68940961940743,122.68940961940743,144.3311540331621,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,122.68940961940743,144.3311540331621,181.86833739499048,144.3311540331621,82.0,82.0,82.0,82.0,81.0,80.0,81.0
79.0,80.0,81.0,81.0,82.0,82.0,81.0,81.0,81.0,81.0,82.0,83.0,82.0,82.0,147.83602401848833,114.93708067965285,122.68940961940743,122.68940961940743,144.3311540331621,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,122.68940961940743,144.3311540331621,181.86833739499048,144.3311540331621,144.3311540331621,82.0,82.0,82.0,81.0,80.0,81.0,82.0
80.0,81.0,81.0,82.0,82.0,81.0,81.0,81.0,81.0,82.0,83.0,82.0,82.0,82.0,114.93708067965285,122.68940961940743,122.68940961940743,144.3311540331621,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,122.68940961940743,144.3311540331621,181.86833739499048,144.3311540331621,144.3311540331621,144.3311540331621,82.0,82.0,81.0,80.0,81.0,82.0,81.0
81.0,81.0,82.0,82.0,81.0,81.0,81.0,81.0,82.0,83.0,82.0,82.0,82.0,82.0,122.68940961940743,122.68940961940743,144.3311540331621,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,122.68940961940743,144.3311540331621,181.86833739499048,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,82.0,81.0,80.0,81.0,82.0,81.0,81.0
81.0,82.0,82.0,81.0,81.0,81.0,81.0,82.0,83.0,82.0,82.0,82.0,82.0,82.0,122.68940961940743,144.3311540331621,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,122.68940961940743,144.3311540331621,181.86833739499048,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,81.0,80.0,81.0,82.0,81.0,81.0,81.0
82.0,82.0,81.0,81.0,81.0,81.0,82.0,83.0,82.0,82.0,82.0,82.0,82.0,81.0,144.3311540331621,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,122.68940961940743,144.3311540331621,181.86833739499048,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,122.68940961940743,80.0,81.0,82.0,81.0,81.0,81.0,80.0
82.0,81.0,81.0,81.0,81.0,82.0,83.0,82.0,82.0,82.0,82.0,82.0,81.0,80.0,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,122.68940961940743,144.3311540331621,181.86833739499048,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,122.68940961940743,114.93708067965285,81.0,82.0,81.0,81.0,81.0,80.0,80.0
81.0,81.0,81.0,81.0,82.0,83.0,82.0,82.0,82.0,82.0,82.0,81.0,80.0,81.0,122.68940961940743,122.68940961940743,122.68940961940743,122.68940961940743,144.3311540331621,181.86833739499048,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,122.68940961940743,114.93708067965285,122.68940961940743,82.0,81.0,81.0,81.0,80.0,80.0,79.0
81.0,81.0,81.0,82.0,83.0,82.0,82.0,82.0,82.0,82.0,81.0,80.0,81.0,82.0,122.68940961940743,122.68940961940743,122.68940961940743,144.3311540331621,181.86833739499048,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,122.68940961940743,114.93708067965285,122.68940961940743,144.3311540331621,81.0,81.0,81.0,80.0,80.0,79.0,78.0
81.0,81.0,82.0,83.0,82.0,82.0,82.0,82.0,82.0,81.0,80.0,81.0,82.0,81.0,122.68940961940743,122.68940961940743,144.3311540331621,181.86833739499048,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,122.68940961940743,114.93708067965285,122.68940961940743,144.3311540331621,122.68940961940743,81.0,81.0,80.0,80.0,79.0,78.0,77.0
81.0,82.0,83.0,82.0,82.0,82.0,82.0,82.0,81.0,80.0,81.0,82.0,81.0,81.0,122.68940961940743,144.3311540331621,181.86833739499048,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,122.68940961940743,114.93708067965285,122.68940961940743,144.3311540331621,122.68940961940743,122.68940961940743,81.0,80.0,80.0,79.0,78.0,77.0,76.0
82.0,83.0,82.0,82.0,82.0,82.0,82.0,81.0,80.0,81.0,82.0,81.0,81.0,81.0,144.3311540331621,181.86833739499048,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,122.68940961940743,114.93708067965285,122.68940961940743,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,80.0,80.0,79.0,78.0,77.0,76.0,76.0
83.0,82.0,82.0,82.0,82.0,82.0,81.0,80.0,81.0,82.0,81.0,81.0,81.0,80.0,181.86833739499048,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,122.68940961940743,114.93708067965285,122.68940961940743,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,114.93708067965285,80.0,79.0,78.0,77.0,76.0,76.0,77.0
82.0,82.0,82.0,82.0,82.0,81.0,80.0,81.0,82.0,81.0,81.0,81.0,80.0,80.0,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,122.68940961940743,114.93708067965285,122.68940961940743,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,114.93708067965285,114.93708067965285,79.0,78.0,77.0,76.0,76.0,77.0,77.0
82.0,82.0,82.0,82.0,81.0,80.0,81.0,82.0,81.0,81.0,81.0,80.0,80.0,79.0,144.3311540331621,144.3311540331621,144.3311540331621,144.3311540331621,122.68940961940743,114.93708067965285,122.68940961940743,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,114.93708067965285,114.93708067965285,147.83602401848833,78.0,77.0,76.0,76.0,77.0,77.0,76.0
82.0,82.0,82.0,81.0,80.0,81.0,82.0,81.0,81.0,81.0,80.0,80.0,79.0,78.0,144.3311540331621,144.3311540331621,144.3311540331621,122.68940961940743,114.93708067965285,122.68940961940743,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,77.0,76.0,76.0,77.0,77.0,76.0,75.0
82.0,82.0,81.0,80.0,81.0,82.0,81.0,81.0,81.0,80.0,80.0,79.0,78.0,77.0,144.3311540331621,144.3311540331621,122.68940961940743,114.93708067965285,122.68940961940743,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,75.98799027309389,76.0,76.0,77.0,77.0,76.0,75.0,76.0
82.0,81.0,80.0,81.0,82.0,81.0,81.0,81.0,80.0,80.0,79.0,78.0,77.0,76.0,144.3311540331621,122.68940961940743,114.93708067965285,122.68940961940743,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,75.98799027309389,80.61609846644231,76.0,77.0,77.0,76.0,75.0,76.0,75.0
81.0,80.0,81.0,82.0,81.0,81.0,81.0,80.0,80.0,79.0,78.0,77.0,76.0,76.0,122.68940961940743,114.93708067965285,122.68940961940743,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,75.98799027309389,80.61609846644231,80.61609846644231,77.0,77.0,76.0,75.0,76.0,75.0,75.0
80.0,81.0,82.0,81.0,81.0,81.0,80.0,80.0,79.0,78.0,77.0,76.0,76.0,77.0,114.93708067965285,122.68940961940743,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,75.98799027309389,80.61609846644231,80.61609846644231,75.98799027309389,77.0,76.0,75.0,76.0,75.0,75.0,75.0
81.0,82.0,81.0,81.0,81.0,80.0,80.0,79.0,78.0,77.0,76.0,76.0,77.0,77.0,122.68940961940743,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,75.98799027309389,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,76.0,75.0,76.0,75.0,75.0,75.0,76.0
82.0,81.0,81.0,81.0,80.0,80.0,79.0,78.0,77.0,76.0,76.0,77.0,77.0,76.0,144.3311540331621,122.68940961940743,122.68940961940743,122.68940961940743,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,75.98799027309389,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,80.61609846644231,75.0,76.0,75.0,75.0,75.0,76.0,76.0
81.0,81.0,81.0,80.0,80.0,79.0,78.0,77.0,76.0,76.0,77.0,77.0,76.0,75.0,122.68940961940743,122.68940961940743,122.68940961940743,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,75.98799027309389,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,80.61609846644231,59.758424326393936,76.0,75.0,75.0,75.0,76.0,76.0,77.0
81.0,81.0,80.0,80.0,79.0,78.0,77.0,76.0,76.0,77.0,77.0,76.0,75.0,76.0,122.68940961940743,122.68940961940743,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,75.98799027309389,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,80.61609846644231,59.758424326393936,80.61609846644231,75.0,75.0,75.0,76.0,76.0,77.0,77.0
81.0,80.0,80.0,79.0,78.0,77.0,76.0,76.0,77.0,77.0,76.0,75.0,76.0,75.0,122.68940961940743,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,75.98799027309389,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,80.61609846644231,59.758424326393936,80.61609846644231,59.758424326393936,75.0,75.0,76.0,76.0,77.0,77.0,77.0
80.0,80.0,79.0,78.0,77.0,76.0,76.0,77.0,77.0,76.0,75.0,76.0,75.0,75.0,114.93708067965285,114.93708067965285,147.83602401848833,100.51420740610749,75.98799027309389,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,80.61609846644231,59.758424326393936,80.61609846644231,59.758424326393936,59.758424326393936,75.0,76.0,76.0,77.0,77.0,77.0,76.0
80.0,79.0,78.0,77.0,76.0,76.0,77.0,77.0,76.0,75.0,76.0,75.0,75.0,75.0,114.93708067965285,147.83602401848833,100.51420740610749,75.98799027309389,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,80.61609846644231,59.758424326393936,80.61609846644231,59.758424326393936,59.758424326393936,59.758424326393936,76.0,76.0,77.0,77.0,77.0,76.0,76.0
79.0,78.0,77.0,76.0,76.0,77.0,77.0,76.0,75.0,76.0,75.0,75.0,75.0,76.0,147.83602401848833,100.51420740610749,75.98799027309389,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,80.61609846644231,59.758424326393936,80.61609846644231,59.758424326393936,59.758424326393936,59.758424326393936,80.61609846644231,76.0,77.0,77.0,77.0,76.0,76.0,75.0
78.0,77.0,76.0,76.0,77.0,77.0,76.0,75.0,76.0,75.0,75.0,75.0,76.0,76.0,100.51420740610749,75.98799027309389,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,80.61609846644231,59.758424326393936,80.61609846644231,59.758424326393936,59.758424326393936,59.758424326393936,80.61609846644231,80.61609846644231,77.0,77.0,77.0,76.0,76.0,75.0,74.0
77.0,76.0,76.0,77.0,77.0,76.0,75.0,76.0,75.0,75.0,75.0,76.0,76.0,77.0,75.98799027309389,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,80.61609846644231,59.758424326393936,80.61609846644231,59.758424326393936,59.758424326393936,59.758424326393936,80.61609846644231,80.61609846644231,75.98799027309389,77.0,77.0,76.0,76.0,75.0,74.0,73.0
76.0,76.0,77.0,77.0,76.0,75.0,76.0,75.0,75.0,75.0,76.0,76.0,77.0,77.0,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,80.61609846644231,59.758424326393936,80.61609846644231,59.758424326393936,59.758424326393936,59.758424326393936,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,77.0,76.0,76.0,75.0,74.0,73.0,73.0
76.0,77.0,77.0,76.0,75.0,76.0,75.0,75.0,75.0,76.0,76.0,77.0,77.0,77.0,80.61609846644231,75.98799027309389,75.98799027309389,80.61609846644231,59.758424326393936,80.61609846644231,59.758424326393936,59.758424326393936,59.758424326393936,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,75.98799027309389,76.0,76.0,75.0,74.0,73.0,73.0,73.0
77.0,77.0,76.0,75.0,76.0,75.0,75.0,75.0,76.0,76.0,77.0,77.0,77.0,76.0,75.98799027309389,75.98799027309389,80.61609846644231,59.758424326393936,80.61609846644231,59.758424326393936,59.758424326393936,59.758424326393936,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,75.98799027309389,80.61609846644231,76.0,75.0,74.0,73.0,73.0,73.0,73.0
77.0,76.0,75.0,76.0,75.0,75.0,75.0,76.0,76.0,77.0,77.0,77.0,76.0,76.0,75.98799027309389,80.61609846644231,59.758424326393936,80.61609846644231,59.758424326393936,59.758424326393936,59.758424326393936,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,75.98799027309389,80.61609846644231,80.61609846644231,75.0,74.0,73.0,73.0,73.0,73.0,74.0
76.0,75.0,76.0,75.0,75.0,75.0,76.0,76.0,77.0,77.0,77.0,76.0,76.0,75.0,80.61609846644231,59.758424326393936,80.61609846644231,59.758424326393936,59.758424326393936,59.758424326393936,80.61609846644231,80.61609846644231,75.98799027309389,75.98799027309389,75.98799027309389,80.61609846644231,80.61609846644231,59.758424326393936,74.0,73.0,73.0,73.0,73.0,74.0,74.0
